ts," -0.0025362912490726336]""","[0.0, 1.05, 0.0]",0.0,0.0.1,0.0.2,0.0.3
"[0.41286148828759217, -0.08574935791909909, -0.27893236897236395]","[-0.7706121464379767, 0.10822845677427306, 2.1313665705251505]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41286148828759217, -0.08564112946232481, -0.27893236897236395]","[-0.7706121464379767, 0.10822845677427306, 2.1313665705251505]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41208231397586664, -0.08564112946232481, -0.27893236897236395]","[-0.7791743117255279, 0.11892208425333395, 2.1331840523743373]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41208231397586664, -0.08564112946232481, -0.2767991849199896]","[-0.7791743117255279, 0.11892208425333395, 2.1331840523743373]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41208231397586664, -0.08552220737807148, -0.2767991849199896]","[-0.7791743117255279, 0.11892208425333395, 2.1331840523743373]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4112948285207012, -0.08552220737807148, -0.2767991849199896]","[-0.7874854551654376, 0.12946246783979154, 2.135038862855654]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4112948285207012, -0.08552220737807148, -0.27466414605713396]","[-0.7874854551654376, 0.12946246783979154, 2.135038862855654]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4112948285207012, -0.08539274491023169, -0.27466414605713396]","[-0.7874854551654376, 0.12946246783979154, 2.135038862855654]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41049924279040284, -0.08539274491023169, -0.27466414605713396]","[-0.7955857302983649, 0.13993269209590375, 2.1364593385391206]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41049924279040284, -0.08539274491023169, -0.27252768671859484]","[-0.7955857302983649, 0.13993269209590375, 2.1364593385391206]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41049924279040284, -0.08525281221813578, -0.27252768671859484]","[-0.7955857302983649, 0.13993269209590375, 2.1364593385391206]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4096958033894477, -0.08525281221813578, -0.27252768671859484]","[-0.8034394009551193, 0.15028042575011835, 2.1379077706106253]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4096958033894477, -0.08525281221813578, -0.2703897789479842]","[-0.8034394009551193, 0.15028042575011835, 2.1379077706106253]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4096958033894477, -0.08510253179238567, -0.2703897789479842]","[-0.8034394009551193, 0.15028042575011835, 2.1379077706106253]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4088847294643235, -0.08510253179238567, -0.2703897789479842]","[-0.811073925124195, 0.16038223332913437, 2.1393968092290327]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4088847294643235, -0.08510253179238567, -0.2682503821387552]","[-0.811073925124195, 0.16038223332913437, 2.1393968092290327]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4088847294643235, -0.08494214955905653, -0.2682503821387552]","[-0.811073925124195, 0.16038223332913437, 2.1393968092290327]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.40806623792680446, -0.08494214955905653, -0.2682503821387552]","[-0.8184915375190616, 0.17032537327910102, 2.1409010644303783]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.40806623792680446, -0.08494214955905653, -0.2661094810743248]","[-0.8184915375190616, 0.17032537327910102, 2.1409010644303783]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.40806623792680446, -0.08477182418577743, -0.2661094810743248]","[-0.8184915375190616, 0.17032537327910102, 2.1409010644303783]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.40724054338448845, -0.08477182418577743, -0.2661094810743248]","[-0.8256945423160134, 0.18011994937264242, 2.142409370057219]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.40724054338448845, -0.08477182418577743, -0.2639670717042676]","[-0.8256945423160134, 0.18011994937264242, 2.142409370057219]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.40724054338448845, -0.08459170423640479, -0.2639670717042676]","[-0.8256945423160134, 0.18011994937264242, 2.142409370057219]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4064078214648889, -0.08459170423640479, -0.2639670717042676]","[-0.8327219195995439, 0.18981598397015131, 2.143490902346945]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4064078214648889, -0.08459170423640479, -0.26182358080192064]","[-0.8327219195995439, 0.18981598397015131, 2.143490902346945]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4064078214648889, -0.08440188825243464, -0.26182358080192064]","[-0.8327219195995439, 0.18981598397015131, 2.143490902346945]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4055682722207984, -0.08440188825243464, -0.26182358080192064]","[-0.8395492440905206, 0.19930105553034316, 2.144596017883471]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4055682722207984, -0.08440188825243464, -0.25967898478403717]","[-0.8395492440905206, 0.19930105553034316, 2.144596017883471]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4055682722207984, -0.0842025871969043, -0.25967898478403717]","[-0.8395492440905206, 0.19930105553034316, 2.144596017883471]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4047221055337887, -0.0842025871969043, -0.25967898478403717]","[-0.8461666870097084, 0.20865742868174386, 2.1457038938097472]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4047221055337887, -0.0842025871969043, -0.2575332808902274]","[-0.8461666870097084, 0.20865742868174386, 2.1457038938097472]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4047221055337887, -0.08399392976822255, -0.2575332808902274]","[-0.8461666870097084, 0.20865742868174386, 2.1457038938097472]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.40386949834074487, -0.08399392976822255, -0.2575332808902274]","[-0.8526071930438084, 0.2177891419323369, 2.1468286673119175]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.40386949834074487, -0.08399392976822255, -0.2553864522229155]","[-0.8526071930438084, 0.2177891419323369, 2.1468286673119175]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.40386949834074487, -0.08377614062629021, -0.2553864522229155]","[-0.8526071930438084, 0.2177891419323369, 2.1468286673119175]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.40301062231520257, -0.08377614062629021, -0.2553864522229155]","[-0.8588760255422989, 0.22671172070765078, 2.1479630317267073]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.40301062231520257, -0.08377614062629021, -0.2532384891911888]","[-0.8588760255422989, 0.22671172070765078, 2.1479630317267073]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.40301062231520257, -0.08354942890558256, -0.2532384891911888]","[-0.8588760255422989, 0.22671172070765078, 2.1479630317267073]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4021456322125114, -0.08354942890558256, -0.2532384891911888]","[-0.8649901026911988, 0.2355601015048836, 2.148821606056117]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4021456322125114, -0.08354942890558256, -0.2510896675851327]","[-0.8649901026911988, 0.2355601015048836, 2.148821606056117]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4021456322125114, -0.08331386880407768, -0.2510896675851327]","[-0.8649901026911988, 0.2355601015048836, 2.148821606056117]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4012747057251944, -0.08331386880407768, -0.2510896675851327]","[-0.8709264873169587, 0.24416887083002214, 2.1496944417648542]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4012747057251944, -0.08331386880407768, -0.24893997314336783]","[-0.8709264873169587, 0.24416887083002214, 2.1496944417648542]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4012747057251944, -0.08306969993324766, -0.24893997314336783]","[-0.8709264873169587, 0.24416887083002214, 2.1496944417648542]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4003980181232031, -0.08306969993324766, -0.24893997314336783]","[-0.8766876019913328, 0.25256153729961983, 2.1505749404265306]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4003980181232031, -0.08306969993324766, -0.2467893982029413]","[-0.8766876019913328, 0.25256153729961983, 2.1505749404265306]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4003980181232031, -0.08281713839594804, -0.2467893982029413]","[-0.8766876019913328, 0.25256153729961983, 2.1505749404265306]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.3995157512582493, -0.08281713839594804, -0.2467893982029413]","[-0.8822668649537957, 0.2608335000977846, 2.1514429261118018]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.3995157512582493, -0.08281713839594804, -0.2446379552768295]","[-0.8822668649537957, 0.2608335000977846, 2.1514429261118018]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.3995157512582493, -0.08255630489585025, -0.2446379552768295]","[-0.8822668649537957, 0.2608335000977846, 2.1514429261118018]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.3986280461792348, -0.08255630489585025, -0.2446379552768295]","[-0.887705079014478, 0.26884211781766365, 2.152324495185376]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.3986280461792348, -0.08255630489585025, -0.24248563078164412]","[-0.887705079014478, 0.26884211781766365, 2.152324495185376]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.3986280461792348, -0.08228746277803259, -0.24248563078164412]","[-0.887705079014478, 0.26884211781766365, 2.152324495185376]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.39773506418624566, -0.08228746277803259, -0.24248563078164412]","[-0.8929819929891503, 0.276792795007641, 2.1532898319320535]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.39773506418624566, -0.08228746277803259, -0.24033234094971206]","[-0.8929819929891503, 0.276792795007641, 2.1532898319320535]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.39773506418624566, -0.08201066998302495, -0.24033234094971206]","[-0.8929819929891503, 0.276792795007641, 2.1532898319320535]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.39683697057297096, -0.08201066998302495, -0.24033234094971206]","[-0.8980936132746975, 0.28442568180182815, 2.15425169026523]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.39683697057297096, -0.08201066998302495, -0.23817808925944683]","[-0.8980936132746975, 0.28442568180182815, 2.15425169026523]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.39683697057297096, -0.08172624430122312, -0.23817808925944683]","[-0.8980936132746975, 0.28442568180182815, 2.15425169026523]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.39593392415542866, -0.08172624430122312, -0.23817808925944683]","[-0.903046417542297, 0.2918116417428701, 2.155196096876699]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.39593392415542866, -0.08172624430122312, -0.23602289316257014]","[-0.903046417542297, 0.2918116417428701, 2.155196096876699]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.39593392415542866, -0.08143443265948025, -0.23602289316257014]","[-0.903046417542297, 0.2918116417428701, 2.155196096876699]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.39502608843156806, -0.08143443265948025, -0.23602289316257014]","[-0.9078357238606061, 0.2990251870987337, 2.156107939206564]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.39502608843156806, -0.08143443265948025, -0.23386678522336357]","[-0.9078357238606061, 0.2990251870987337, 2.156107939206564]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.39502608843156806, -0.08113540747238152, -0.23386678522336357]","[-0.9078357238606061, 0.2990251870987337, 2.156107939206564]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.3941135934384639, -0.08113540747238152, -0.23386678522336357]","[-0.9124949931041404, 0.3059920802193916, 2.157002275814973]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.3941135934384639, -0.08113540747238152, -0.2317097829475486]","[-0.9124949931041404, 0.3059920802193916, 2.157002275814973]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.3941135934384639, -0.08082941539216212, -0.2317097829475486]","[-0.9124949931041404, 0.3059920802193916, 2.157002275814973]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.39319659612664626, -0.08082941539216212, -0.2317097829475486]","[-0.9169973118176578, 0.3127573830334768, 2.158276184687613]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.39319659612664626, -0.08082941539216212, -0.22955150676286099]","[-0.9169973118176578, 0.3127573830334768, 2.158276184687613]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.39319659612664626, -0.08051665800912865, -0.22955150676286099]","[-0.9169973118176578, 0.3127573830334768, 2.158276184687613]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.3922752282706438, -0.08051665800912865, -0.22955150676286099]","[-0.9213678560024419, 0.31930506116420454, 2.159446557053468]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.3922752282706438, -0.08051665800912865, -0.22739206020580752]","[-0.9213678560024419, 0.31930506116420454, 2.159446557053468]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.3922752282706438, -0.08019735294796444, -0.22739206020580752]","[-0.9213678560024419, 0.31930506116420454, 2.159446557053468]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26746707468169745, -0.08019735294796444, -0.22739206020580752]","[-0.9009116811555806, 0.37046397748475773, 1.4508834477658175]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26746707468169745, -0.08019735294796444, 0.012710374513335055]","[-0.9009116811555806, 0.37046397748475773, 1.4508834477658175]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26746707468169745, -0.018645497637930573, 0.012710374513335055]","[-0.9009116811555806, 0.37046397748475773, 1.4508834477658175]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.2665701168438714, -0.018645497637930573, 0.012710374513335055]","[-0.8969578378260623, 0.36197099360805657, 1.4441637934094043]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.2665701168438714, -0.018645497637930573, 0.01415453830674446]","[-0.8969578378260623, 0.36197099360805657, 1.4441637934094043]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.2665701168438714, -0.018283526644322517, 0.01415453830674446]","[-0.8969578378260623, 0.36197099360805657, 1.4441637934094043]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26567708323653133, -0.018283526644322517, 0.01415453830674446]","[-0.8930336073400547, 0.35357792110467245, 1.4372452287755924]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26567708323653133, -0.018283526644322517, 0.015591783535520052]","[-0.8930336073400547, 0.35357792110467245, 1.4372452287755924]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26567708323653133, -0.017929948723217844, 0.015591783535520052]","[-0.8930336073400547, 0.35357792110467245, 1.4372452287755924]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26478790611636954, -0.017929948723217844, 0.015591783535520052]","[-0.8891771201617882, 0.3451900347932017, 1.430159096102104]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26478790611636954, -0.017929948723217844, 0.017021942631622156]","[-0.8891771201617882, 0.3451900347932017, 1.430159096102104]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26478790611636954, -0.017584758688424643, 0.017021942631622156]","[-0.8891771201617882, 0.3451900347932017, 1.430159096102104]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26390259591142334, -0.017584758688424643, 0.017021942631622156]","[-0.8853102049461992, 0.33699707108394633, 1.4245808804575975]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26390259591142334, -0.017584758688424643, 0.018446523512079753]","[-0.8853102049461992, 0.33699707108394633, 1.4245808804575975]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26390259591142334, -0.017247761617340696, 0.018446523512079753]","[-0.8853102049461992, 0.33699707108394633, 1.4245808804575975]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26302107180782985, -0.017247761617340696, 0.018446523512079753]","[-0.8815241035934895, 0.32863681763474134, 1.4187732137480382]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26302107180782985, -0.017247761617340696, 0.01986529672582779]","[-0.8815241035934895, 0.32863681763474134, 1.4187732137480382]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26302107180782985, -0.016919124799705955, 0.01986529672582779]","[-0.8815241035934895, 0.32863681763474134, 1.4187732137480382]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26214324997081234, -0.016919124799705955, 0.01986529672582779]","[-0.8778218370175117, 0.32017865905324333, 1.4127503047490984]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26214324997081234, -0.016919124799705955, 0.02127804703057689]","[-0.8778218370175117, 0.32017865905324333, 1.4127503047490984]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.26214324997081234, -0.01659894614065271, 0.02127804703057689]","[-0.8778218370175117, 0.32017865905324333, 1.4127503047490984]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.2612690461446246, -0.01659894614065271, 0.02127804703057689]","[-0.8742038261877472, 0.3117782030561296, 1.4065208918818162]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.2612690461446246, -0.01659894614065271, 0.022684567922458706]","[-0.8742038261877472, 0.3117782030561296, 1.4065208918818162]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.2612690461446246, -0.016287167937596582, 0.022684567922458706]","[-0.8742038261877472, 0.3117782030561296, 1.4065208918818162]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.2603983943305076, -0.016287167937596582, 0.022684567922458706]","[-0.8706518141169961, 0.3035904785540014, 1.400095747296024]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.2603983943305076, -0.016287167937596582, 0.02408466366975473]","[-0.8706518141169961, 0.3035904785540014, 1.400095747296024]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.2603983943305076, -0.01598357745904258, 0.02408466366975473]","[-0.8706518141169961, 0.3035904785540014, 1.400095747296024]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.25953125379570813, -0.01598357745904258, 0.02408466366975473]","[-0.867140534799471, 0.295485215870455, 1.3950964551265737]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.25953125379570813, -0.01598357745904258, 0.025479760124881304]","[-0.867140534799471, 0.295485215870455, 1.3950964551265737]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.25953125379570813, -0.015688092243172126, 0.025479760124881304]","[-0.867140534799471, 0.295485215870455, 1.3950964551265737]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.2586675042690392, -0.015688092243172126, 0.025479760124881304]","[-0.8637495266689554, 0.28750272565691154, 1.3897169141957877]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.2586675042690392, -0.015688092243172126, 0.02686947703907709]","[-0.8637495266689554, 0.28750272565691154, 1.3897169141957877]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.2586675042690392, -0.015400589517515214, 0.02686947703907709]","[-0.8637495266689554, 0.28750272565691154, 1.3897169141957877]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.25780703206793965, -0.015400589517515214, 0.02686947703907709]","[-0.8604722010995269, 0.2797285905690658, 1.3839997011434944]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.25780703206793965, -0.015400589517515214, 0.028253476740220586]","[-0.8604722010995269, 0.2797285905690658, 1.3839997011434944]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.25780703206793965, -0.015120860926946148, 0.028253476740220586]","[-0.8604722010995269, 0.2797285905690658, 1.3839997011434944]","[1.6987999999999988, 1.05, 8.0]",0.0,0.0,0.0,0.0
