ts," 0.013057258965488289]""","[0.0, 0.0, 0.0]",0.0,0.0.1,0.0.2,0.0.3
"[-0.0005471013723226634, 0.018282251562577793, -0.00470667367562739]","[-0.022111586088336938, -0.02337668280063057, 0.005630706338277322]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0005692129584110003, 0.018282251562577793, -0.00470667367562739]","[-0.022111586088336938, -0.02337668280063057, 0.005630706338277322]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0005692129584110003, 0.01825901113669502, -0.00470667367562739]","[-0.021759938038522175, -0.02324042588277425, 0.005557370232269106]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0005692129584110003, 0.01825901113669502, -0.004701116305395121]","[-0.021759938038522175, -0.02324042588277425, 0.005557370232269106]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0005909728964495225, 0.01825901113669502, -0.004701116305395121]","[-0.021759938038522175, -0.02324042588277425, 0.005557370232269106]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0005909728964495225, 0.018235915013929755, -0.004701116305395121]","[-0.021451044832431952, -0.02309612276526346, 0.005476305707453194]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0005909728964495225, 0.018235915013929755, -0.004695639999687667]","[-0.021451044832431952, -0.02309612276526346, 0.005476305707453194]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0006124239412819545, 0.018235915013929755, -0.004695639999687667]","[-0.021451044832431952, -0.02309612276526346, 0.005476305707453194]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0006124239412819545, 0.018212970900370707, -0.004695639999687667]","[-0.02112635781221291, -0.02294411355904802, 0.00537853602319404]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0006124239412819545, 0.018212970900370707, -0.004690261463664473]","[-0.02112635781221291, -0.02294411355904802, 0.00537853602319404]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0006335502990941674, 0.018212970900370707, -0.004690261463664473]","[-0.02112635781221291, -0.02294411355904802, 0.00537853602319404]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0006335502990941674, 0.01819018681433026, -0.004690261463664473]","[-0.020799284136521875, -0.022784086040446988, 0.0052779299031819465]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0006335502990941674, 0.01819018681433026, -0.0046849835337612914]","[-0.020799284136521875, -0.022784086040446988, 0.0052779299031819465]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0006543495832306893, 0.01819018681433026, -0.0046849835337612914]","[-0.020799284136521875, -0.022784086040446988, 0.0052779299031819465]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0006543495832306893, 0.018167570791650618, -0.0046849835337612914]","[-0.02049873566610787, -0.022616022679642495, 0.0051732933252458466]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0006543495832306893, 0.018167570791650618, -0.004679810240436046]","[-0.02049873566610787, -0.022616022679642495, 0.0051732933252458466]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0006748483188967971, 0.018167570791650618, -0.004679810240436046]","[-0.02049873566610787, -0.022616022679642495, 0.0051732933252458466]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0006748483188967971, 0.018145130223520538, -0.004679810240436046]","[-0.020186988891971402, -0.022440568130079747, 0.005065994379029916]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0006748483188967971, 0.018145130223520538, -0.004674744246057016]","[-0.020186988891971402, -0.022440568130079747, 0.005065994379029916]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0006950353077887685, 0.018145130223520538, -0.004674744246057016]","[-0.020186988891971402, -0.022440568130079747, 0.005065994379029916]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0006950353077887685, 0.01812287124521124, -0.004674744246057016]","[-0.01989243332313538, -0.02225897830929885, 0.004955145900264156]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0006950353077887685, 0.01812287124521124, -0.0046697891001567515]","[-0.01989243332313538, -0.02225897830929885, 0.004955145900264156]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0007149277411119039, 0.01812287124521124, -0.0046697891001567515]","[-0.01989243332313538, -0.02225897830929885, 0.004955145900264156]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0007149277411119039, 0.018100801058267557, -0.0046697891001567515]","[-0.019598142122661956, -0.02207018694368179, 0.004851237912816345]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0007149277411119039, 0.018100801058267557, -0.004664937862243935]","[-0.019598142122661956, -0.02207018694368179, 0.004851237912816345]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0007345258832345659, 0.018100801058267557, -0.004664937862243935]","[-0.019598142122661956, -0.02207018694368179, 0.004851237912816345]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0007345258832345659, 0.018078927937477368, -0.004664937862243935]","[-0.0193003797707605, -0.021873120790188993, 0.00474535280570957]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0007345258832345659, 0.018078927937477368, -0.004660192509438226]","[-0.0193003797707605, -0.021873120790188993, 0.00474535280570957]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0007538262630053264, 0.018078927937477368, -0.004660192509438226]","[-0.0193003797707605, -0.021873120790188993, 0.00474535280570957]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0007538262630053264, 0.01805725852011527, -0.004660192509438226]","[-0.0190132455763157, -0.02166941736209821, 0.0046369075203328905]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0007538262630053264, 0.01805725852011527, -0.004655555601917893]","[-0.0190132455763157, -0.02166941736209821, 0.0046369075203328905]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0007728395085816421, 0.01805725852011527, -0.004655555601917893]","[-0.0190132455763157, -0.02166941736209821, 0.0046369075203328905]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0007728395085816421, 0.01803579915799079, -0.004655555601917893]","[-0.018738902049096572, -0.021459362124481157, 0.004525579998738288]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0007728395085816421, 0.01803579915799079, -0.004651030021919154]","[-0.018738902049096572, -0.021459362124481157, 0.004525579998738288]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0007915784106307386, 0.01803579915799079, -0.004651030021919154]","[-0.018738902049096572, -0.021459362124481157, 0.004525579998738288]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0007915784106307386, 0.01801455591244336, -0.004651030021919154]","[-0.018473791428709647, -0.02124324554743026, 0.004411319044586061]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0007915784106307386, 0.01801455591244336, -0.004646618702874568]","[-0.018473791428709647, -0.02124324554743026, 0.004411319044586061]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0008100522020594483, 0.01801455591244336, -0.004646618702874568]","[-0.018473791428709647, -0.02124324554743026, 0.004411319044586061]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0008100522020594483, 0.017993534013281538, -0.004646618702874568]","[-0.018209259219865125, -0.02102189916182093, 0.00428260178184179]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0008100522020594483, 0.017993534013281538, -0.004642336101092727]","[-0.018209259219865125, -0.02102189916182093, 0.00428260178184179]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0008282614612793134, 0.017993534013281538, -0.004642336101092727]","[-0.018209259219865125, -0.02102189916182093, 0.00428260178184179]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0008282614612793134, 0.01797273709131439, -0.004642336101092727]","[-0.018402663712333078, -0.02079692196714847, 0.004156153229691907]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0008282614612793134, 0.01797273709131439, -0.004638179947863035]","[-0.018402663712333078, -0.02079692196714847, 0.004156153229691907]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0008466641249916465, 0.01797273709131439, -0.004638179947863035]","[-0.018402663712333078, -0.02079692196714847, 0.004156153229691907]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0008466641249916465, 0.017952173354844725, -0.004638179947863035]","[-0.019005276178257344, -0.02056373646966425, 0.004029525822388247]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0008466641249916465, 0.017952173354844725, -0.004634150422040646]","[-0.019005276178257344, -0.02056373646966425, 0.004029525822388247]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0008656694011699038, 0.017952173354844725, -0.004634150422040646]","[-0.019005276178257344, -0.02056373646966425, 0.004029525822388247]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0008656694011699038, 0.017931847509508256, -0.004634150422040646]","[-0.01991388300614529, -0.020325845336469084, 0.003903948188093559]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0008656694011699038, 0.017931847509508256, -0.004630246473852553]","[-0.01991388300614529, -0.020325845336469084, 0.003903948188093559]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0008855832841760491, 0.017931847509508256, -0.004630246473852553]","[-0.01991388300614529, -0.020325845336469084, 0.003903948188093559]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0008855832841760491, 0.017911767264224474, -0.004630246473852553]","[-0.021070638009669497, -0.020080245283781578, 0.003778130960743406]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0008855832841760491, 0.017911767264224474, -0.0046264683428918095]","[-0.021070638009669497, -0.020080245283781578, 0.003778130960743406]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0009066539221857186, 0.017911767264224474, -0.0046264683428918095]","[-0.021070638009669497, -0.020080245283781578, 0.003778130960743406]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0009066539221857186, 0.017891935208338056, -0.0046264683428918095]","[-0.022435056931634764, -0.0198320558864179, 0.0036839461537091847]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0009066539221857186, 0.017891935208338056, -0.0046227843967381]","[-0.022435056931634764, -0.0198320558864179, 0.0036839461537091847]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0009290889791173534, 0.017891935208338056, -0.0046227843967381]","[-0.022435056931634764, -0.0198320558864179, 0.0036839461537091847]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0009290889791173534, 0.017872356458719235, -0.0046227843967381]","[-0.02395369989505083, -0.01957874961882114, 0.00358469205598462]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0009290889791173534, 0.017872356458719235, -0.004619199704682116]","[-0.02395369989505083, -0.01957874961882114, 0.00358469205598462]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0009530426790124042, 0.017872356458719235, -0.004619199704682116]","[-0.02395369989505083, -0.01957874961882114, 0.00358469205598462]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0009530426790124042, 0.017853035290028244, -0.004619199704682116]","[-0.025585255206877718, -0.01932116869099096, 0.0034801415932025903]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0009530426790124042, 0.017853035290028244, -0.004615719563088913]","[-0.025585255206877718, -0.01932116869099096, 0.0034801415932025903]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.000978627934219282, 0.017853035290028244, -0.004615719563088913]","[-0.025585255206877718, -0.01932116869099096, 0.0034801415932025903]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.000978627934219282, 0.01783397205264835, -0.004615719563088913]","[-0.02729719754721656, -0.01906323737989324, 0.0033705967041851304]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.000978627934219282, 0.01783397205264835, -0.004612348966384728]","[-0.02729719754721656, -0.01906323737989324, 0.0033705967041851304]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0010059251317664985, 0.01783397205264835, -0.004612348966384728]","[-0.02729719754721656, -0.01906323737989324, 0.0033705967041851304]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0010059251317664985, 0.01781517254580971, -0.004612348966384728]","[-0.0290256485233288, -0.0187995068386404, 0.0032561002592862084]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0010059251317664985, 0.01781517254580971, -0.004609092866125442]","[-0.0290256485233288, -0.0187995068386404, 0.0032561002592862084]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0010349507802898273, 0.01781517254580971, -0.004609092866125442]","[-0.0290256485233288, -0.0187995068386404, 0.0032561002592862084]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0010349507802898273, 0.0177966417304386, -0.004609092866125442]","[-0.03071014806924825, -0.01853081537111015, 0.0031374490953445244]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0010349507802898273, 0.0177966417304386, -0.004605955417030097]","[-0.03071014806924825, -0.01853081537111015, 0.0031374490953445244]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0010656609283590756, 0.0177966417304386, -0.004605955417030097]","[-0.03071014806924825, -0.01853081537111015, 0.0031374490953445244]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0010656609283590756, 0.017778380518720945, -0.004605955417030097]","[-0.03239064186040725, -0.01826121171765588, 0.0030149261207529712]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0010656609283590756, 0.017778380518720945, -0.004602940490909344]","[-0.03239064186040725, -0.01826121171765588, 0.0030149261207529712]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0010980515702194828, 0.017778380518720945, -0.004602940490909344]","[-0.03239064186040725, -0.01826121171765588, 0.0030149261207529712]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0010980515702194828, 0.017760391203088317, -0.004602940490909344]","[-0.03399409190655471, -0.01798931563262718, 0.0028901296975306773]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0010980515702194828, 0.017760391203088317, -0.0046000503612118136]","[-0.03399409190655471, -0.01798931563262718, 0.0028901296975306773]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0011320456621260375, 0.017760391203088317, -0.0046000503612118136]","[-0.03399409190655471, -0.01798931563262718, 0.0028901296975306773]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0011320456621260375, 0.01774267541278463, -0.0046000503612118136]","[-0.03551951054048437, -0.017715790303688556, 0.0027626288922923126]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0011320456621260375, 0.01774267541278463, -0.004597287732319521]","[-0.03551951054048437, -0.017715790303688556, 0.0027626288922923126]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0011675651726665219, 0.01774267541278463, -0.004597287732319521]","[-0.03551951054048437, -0.017715790303688556, 0.0027626288922923126]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0011675651726665219, 0.017725234078285853, -0.004597287732319521]","[-0.03695919837042255, -0.017441334498775884, 0.0026324256827900405]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0011675651726665219, 0.017725234078285853, -0.004594655306636731]","[-0.03695919837042255, -0.017441334498775884, 0.0026324256827900405]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0012045243710369444, 0.017725234078285853, -0.004594655306636731]","[-0.03695919837042255, -0.017441334498775884, 0.0026324256827900405]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0012045243710369444, 0.017708068856065774, -0.004594655306636731]","[-0.038326113463084614, -0.017165222220078685, 0.0025201722239987304]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0012045243710369444, 0.017708068856065774, -0.0045921351344127325]","[-0.038326113463084614, -0.017165222220078685, 0.0025201722239987304]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.001242850484500029, 0.017708068856065774, -0.0045921351344127325]","[-0.038326113463084614, -0.017165222220078685, 0.0025201722239987304]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.001242850484500029, 0.017691179676044406, -0.0045921351344127325]","[-0.03951580456585551, -0.01688918002136844, 0.002404663288192721]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.001242850484500029, 0.017691179676044406, -0.00458973047112454]","[-0.03951580456585551, -0.01688918002136844, 0.002404663288192721]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0012823662890658846, 0.017691179676044406, -0.00458973047112454]","[-0.03951580456585551, -0.01688918002136844, 0.002404663288192721]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0012823662890658846, 0.01767456610983584, -0.00458973047112454]","[-0.040557952515275296, -0.0166135662085648, 0.0022852057303861598]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0012823662890658846, 0.01767456610983584, -0.004587445265394154]","[-0.040557952515275296, -0.0166135662085648, 0.0022852057303861598]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0013229242415811599, 0.01767456610983584, -0.004587445265394154]","[-0.040557952515275296, -0.0166135662085648, 0.0022852057303861598]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0013229242415811599, 0.01765822407832624, -0.004587445265394154]","[-0.04146699851964044, -0.016342031509599536, 0.0021623610973455984]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0013229242415811599, 0.01765822407832624, -0.004585282904296808]","[-0.04146699851964044, -0.016342031509599536, 0.0021623610973455984]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0013643912401008003, 0.01765822407832624, -0.004585282904296808]","[-0.04146699851964044, -0.016342031509599536, 0.0021623610973455984]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0013643912401008003, 0.017642154889703335, -0.004585282904296808]","[-0.04223426955316488, -0.01606918862290599, 0.002036010694292205]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0013643912401008003, 0.017642154889703335, -0.004583246893602516]","[-0.04223426955316488, -0.01606918862290599, 0.002036010694292205]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0014066255096539652, 0.017642154889703335, -0.004583246893602516]","[-0.04223426955316488, -0.01606918862290599, 0.002036010694292205]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0014066255096539652, 0.017626360500878856, -0.004583246893602516]","[-0.042864702108115015, -0.01579438882447909, 0.0019059626169088892]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0014066255096539652, 0.017626360500878856, -0.004581340930985607]","[-0.042864702108115015, -0.01579438882447909, 0.0019059626169088892]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0014494902117620802, 0.017626360500878856, -0.004581340930985607]","[-0.042864702108115015, -0.01579438882447909, 0.0019059626169088892]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0014494902117620802, 0.0176108378282151, -0.004581340930985607]","[-0.04335950029638307, -0.01552267266375501, 0.0017755260251235]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0014494902117620802, 0.0176108378282151, -0.004579565404960483]","[-0.04335950029638307, -0.01552267266375501, 0.0017755260251235]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0014928497120584633, 0.0176108378282151, -0.004579565404960483]","[-0.04335950029638307, -0.01552267266375501, 0.0017755260251235]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0014928497120584633, 0.017595586078173728, -0.004579565404960483]","[-0.04373806679619681, -0.015251750041373607, 0.0016440817867937815]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0014928497120584633, 0.017595586078173728, -0.00457792132317369]","[-0.04373806679619681, -0.015251750041373607, 0.0016440817867937815]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00153658777885466, 0.017595586078173728, -0.00457792132317369]","[-0.04373806679619681, -0.015251750041373607, 0.0016440817867937815]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00153658777885466, 0.017580603823530647, -0.00457792132317369]","[-0.04400665565975205, -0.014982254643081117, 0.0015120408911476271]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.00153658777885466, 0.017580603823530647, -0.004576409282282542]","[-0.04400665565975205, -0.014982254643081117, 0.0015120408911476271]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0015805944345144121, 0.017580603823530647, -0.004576409282282542]","[-0.04400665565975205, -0.014982254643081117, 0.0015120408911476271]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0015805944345144121, 0.01756588917475488, -0.004576409282282542]","[-0.04418159416363096, -0.014714648775768224, 0.0013794431571066343]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.0015805944345144121, 0.01756588917475488, -0.004575029839125435]","[-0.04418159416363096, -0.014714648775768224, 0.0013794431571066343]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.001624776028678043, 0.01756588917475488, -0.004575029839125435]","[-0.04418159416363096, -0.014714648775768224, 0.0013794431571066343]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.001624776028678043, 0.01755144031790686, -0.004575029839125435]","[-0.04428824262121974, -0.014448856848019859, 0.0012457298687318374]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[-0.001624776028678043, 0.01755144031790686, -0.0045737841092567035]","[-0.04428824262121974, -0.014448856848019859, 0.0012457298687318374]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
